id,URL noticia,C1x1FechaPeriodico,Eps_relacionados,sección,Día,versión,serie,concordancia_semantica_en_búsqueda,titulo,estados_referidos,autores,imagen_principal,info_publicacion,Referencias Ayotzinapa,Referencias Reforma educativa,Referencias Peña Nieto,Referencias Campesinos,Referencias CNTE,Referencias relevantes Ayotzinapa,Referencias relevantes Reforma educativa
N_274,http://www.jornada.unam.mx/2015/05/27/politica/010n1pol,27/05/2015,2,politica,Miércoles,Web,,toma_de_edificios/casetas | bloqueo | manifestación | protesta | marcha | mitin,Protestan en cuatro estados para exigir que los 43 estudiantes aparezcan con vida. ,Chiapas | Guerrero | Morelos | Oaxaca | ,Jorge Pérez y Rubicela Morelos. ,,"Miércoles 27 de mayo de 2015, p. 10. ",1,0,0,0,0,0,0
N_275,http://www.jornada.unam.mx/2015/05/31/politica/015n1pol,31/05/2015,1,politica,Domingo,Web,,movilización | en_demanda | manifestación | marcha,Exigen organizaciones crear una ley general sobre desaparición forzada. ,,Arturo Sánchez Jiménez. ,http://www.jornada.com.mx//2015/05/31/fotos/015n1pol-1.jpg,"Domingo 31 de mayo de 2015, p. 15. ",1,0,0,0,0,0,0
N_276,http://www.jornada.unam.mx/2015/06/04/politica/022n1pol,04/06/2015,1,politica,Jueves,Web,,plantón | en_demanda,Campesinos levantan plantón en Sagarpa tras lograr acuerdos. ,Ciudad de México | ,Matilde Pérez U.. ,,"Jueves 4 de junio de 2015, p. 22. ",0,0,0,1,0,0,0
N_277,http://www.jornada.unam.mx/2015/06/05/politica/007n1pol,05/06/2015,1,politica,Viernes,Web,,lanzamiento_proyectiles | boicot | campamento | bloqueo,Se intensifican protestas del magisterio contra los comicios. ,Chiapas | Guerrero | Michoacán | Oaxaca | Zacatecas | ,De los corresponsales. ,,"Viernes 5 de junio de 2015, p. 7. ",0,1,1,0,1,0,0
N_278,http://www.jornada.unam.mx/2015/06/06/politica/004n1pol,06/06/2015,1,politica,Sábado,Web,Elecciones 2015. ,plantón | manifestación | bloqueo | toma_de_edificios/casetas | lanzamiento_proyectiles | marcha | boicot,"Maestros de Oaxaca, Chiapas y Guerrero insisten en que habrá boicot a los comicios. ",Chiapas | Guerrero | Oaxaca | ,"Jorge Pérez, Diana Manzo, Ernesto Martínez, Sergio Ocampo y Javier Santos, corresponsales, e Israel Rodríguez, reportero. ",http://www.jornada.com.mx//2015/06/06/fotos/004n1pol-1.jpg,"Sábado 6 de junio de 2015, p. 4. ",1,1,0,0,0,0,0
N_278,http://www.jornada.unam.mx/2015/06/06/politica/006n1pol,06/06/2015,1,politica,Sábado,Web,Elecciones 2015. ,manifestación | boicot | lanzamiento_proyectiles | toma_de_edificios/casetas | marcha,Deja 18 lesionados choque del MPG y policías en Tlapa. ,Guerrero | ,Sergio Ocampo Arista. ,http://www.jornada.com.mx//2015/06/06/fotos/006n1pol-1.jpg,"Sábado 6 de junio de 2015, p. 6. ",1,0,0,1,0,1,0
N_279,http://www.jornada.unam.mx/2015/06/07/politica/006n1pol,07/06/2015,1,politica,Domingo,Web,Elecciones 2015. ,mitin | movilización | bloqueo | boicot | marcha,Marchan en Tixtla en pro de los 43 y contra los comicios. ,Guerrero | ,Sergio Ocampo Arista y Héctor Briseño. ,http://www.jornada.com.mx//2015/06/07/fotos/006n1pol-1.jpg,"Domingo 7 de junio de 2015, p. 6. ",1,0,0,1,0,1,0
N_280,http://www.jornada.unam.mx/2015/06/09/estados/033n6est,09/06/2015,1,estados,Martes,Web,,plantón | lanzamiento_proyectiles | manifestación,Hidalgo: se manifiestan por vivienda digna. ,Hidalgo | ,Juan R. Montoya. ,,"Martes 9 de junio de 2015, p. 33. ",0,0,0,0,0,0,0
N_281,http://www.jornada.unam.mx/2015/06/13/politica/010n1pol,13/06/2015,1,politica,Sábado,Web,,mitin | manifestación | marcha,Ceteg denuncia represión del gobierno y manifiesta rechazo a la reforma educativa. ,Guerrero | ,Sergio Ocampo Arista. ,http://www.jornada.com.mx//2015/06/13/fotos/010n1pol-1.jpg,"Sábado 13 de junio de 2015, p. 10. ",1,1,1,0,0,1,1
N_282,http://www.jornada.unam.mx/2015/06/16/sociedad/033n2soc,16/06/2015,1,sociedad,Martes,Web,,mitin | plantón | boicot | marcha,Entregan docentes al INEE su plan alternativo con propuesta pedagógica. ,Ciudad de México | Oaxaca | ,José Antonio Román. ,,"Martes 16 de junio de 2015, p. 33. ",0,1,0,0,1,0,1
N_283,http://www.jornada.unam.mx/2015/06/25/politica/005n1pol,25/06/2015,2,politica,Jueves,Web,,plantón | manifestación | bloqueo | toma_de_edificios/casetas | protesta | paro de labores | movilización | marcha,Miles de profesores de cinco estados exigen derogar la reforma educativa. ,Morelos | ,De los corresponsales. ,http://www.jornada.com.mx//2015/06/25/fotos/005n1pol-1.jpg,"Jueves 25 de junio de 2015, p. 5. ",0,1,0,0,1,0,1
N_284,http://www.jornada.unam.mx/2015/06/27/politica/005n2pol,27/06/2015,1,politica,Sábado,Web,,plantón | manifestación | bloqueo | toma_de_edificios/casetas | marcha | en_demanda,Realizan protestas en Guerrero y Morelos en demanda de que aparezcan los normalistas. ,Guerrero | Morelos | ,"Sergio Ocampo, Rubicela Morelos y Claudio Bañuelos. ",,"Sábado 27 de junio de 2015, p. 5. ",1,1,0,0,1,1,1
N_285,http://www.jornada.unam.mx/2015/07/03/politica/013n1pol,03/07/2015,5,politica,Viernes,Web,,bloqueo | protesta | lanzamiento_proyectiles | marcha | mitin | boicot,Protestas y bloqueos contra la evaluación en cinco estados. ,Chiapas | Guerrero | Hidalgo | Sinaloa | Tamaulipas | ,De los corresponsales. ,http://www.jornada.com.mx//2015/07/03/fotos/013n1pol-1.jpg,"Viernes 3 de julio de 2015, p. 13. ",0,1,0,0,1,0,1
N_286,http://www.jornada.unam.mx/2015/07/08/politica/012n1pol,08/07/2015,1,politica,Miércoles,Web,,protesta | en_demanda | mitin | manifestación | marcha,Miles protestan en dos estados contra los exámenes a docentes. ,Chiapas | Guerrero | Puebla | Querétaro | ,De los corresponsales. ,,"Miércoles 8 de julio de 2015, p. 12. ",1,1,0,0,0,0,0
N_287,http://www.jornada.unam.mx/2015/07/16/politica/012n1pol,16/07/2015,2,politica,Jueves,Web,,plantón | manifestación | bloqueo | marcha | mitin | boicot | en_demanda,Docentes de 12 estados contra reforma educativa y exámenes. ,Chiapas | Chihuahua | Guerrero | Hidalgo | Jalisco | Michoacán | Morelos | Nayarit | Nuevo León | Sinaloa | Sonora | Tlaxcala | Veracruz | ,De los corresponsales. ,,"Jueves 16 de julio de 2015, p. 12. ",1,1,1,0,1,1,1
N_288,http://www.jornada.unam.mx/2015/07/23/politica/004n2pol,23/07/2015,1,politica,Jueves,Web,,plantón | manifestación | bloqueo | toma_de_edificios/casetas | marcha | boicot | en_demanda,"Miles de maestros marchan en Morelos, Jalisco, Coahuila y Guanajuato. ",Coahuila | Guanajuato | Jalisco | Morelos | ,De los corresponsales. ,,"Jueves 23 de julio de 2015, p. 4. ",1,1,0,0,0,0,1
N_289,http://www.jornada.unam.mx/2015/07/23/politica/013n2pol,23/07/2015,1,politica,Jueves,Web,,mitin,Protesta de ONG frente a sede de Grupo México. ,Sonora | ,Blanca Juárez. ,,"Jueves 23 de julio de 2015, p. 13. ",1,0,0,0,1,0,0
N_290,http://www.jornada.unam.mx/2015/07/25/politica/011n2pol,25/07/2015,1,politica,Sábado,Web,,mitin | en_demanda | manifestación | marcha,Convoca la sección 22 a maestros de todo el país a asamblea en Oaxaca. ,Oaxaca | ,"Laura Poy Solano, reportera; Jorge A. Pérez Alfonso, Diana Manzo, Ernesto Martínez y Sergio Ocampo, corresponsales. ",http://www.jornada.com.mx//2015/07/25/fotos/011n2pol-1.jpg,"Sábado 25 de julio de 2015, p. 11. ",1,0,0,0,1,0,0
N_291,http://www.jornada.unam.mx/2015/07/26/estados/024n1est,26/07/2015,1,estados,Domingo,Web,,plantón | manifestación | en_demanda,Colectivo contra Grupo México abandona plantón en Cananea. ,Sonora | ,Ulises Gutiérrez Ruelas. ,http://www.jornada.com.mx//2015/07/26/fotos/024n1est-1.jpg,"Domingo 26 de julio de 2015, p. 24. ",0,0,0,0,0,0,0
N_292,http://www.jornada.unam.mx/2015/07/27/estados/027n1est,27/07/2015,1,estados,Lunes,Web,,manifestación,Exigen emitir alerta de género en Sinaloa. ,Sinaloa | ,"Irene Sánchez, Rubén Villalpando y Javier Santos, corresponsales",http://www.jornada.com.mx//2015/07/27/fotos/027n1est-1.jpg,"Lunes 27 de julio de 2015, p. 27. ",0,0,0,0,0,0,0
N_293,http://www.jornada.unam.mx/2015/07/27/politica/005n1pol,27/07/2015,1,politica,Lunes,Web,,mitin | manifestación | en_demanda | marcha,"A 10 meses de la tragedia en Iguala, marchan en Tixtla para exigir justicia. ",Guerrero | ,Sergio Ocampo y Rubicela Morelos. ,http://www.jornada.com.mx//2015/07/27/fotos/005n1pol-1.jpg,"Lunes 27 de julio de 2015, p. 5. ",1,0,1,0,0,1,0
N_294,http://www.jornada.unam.mx/2015/07/28/politica/005n1pol,28/07/2015,1,politica,Martes,Web,,manifestación | marcha,La sección 22 advierte: ni profesores de otros estados ni despidos de compañeros. ,Chiapas | Chihuahua | Jalisco | Oaxaca | Tlaxcala | Veracruz | ,Jorge A. Pérez Alfonso y Elio Henríquez. ,,"Martes 28 de julio de 2015, p. 5. ",0,1,0,0,1,0,1
N_295,http://www.jornada.unam.mx/2015/08/01/sociedad/030n1soc,01/08/2015,1,sociedad,Sábado,Web,,plantón | manifestación | marcha,"La seguridad social es patrimonio nacional, clamor en la marcha. ",Estado de México | ,Carolina Gómez Mena. ,http://www.jornada.com.mx//2015/08/01/fotos/030n1soc-1.jpg,"Sábado 1º de agosto de 2015, p. 30. ",0,0,1,0,1,0,0
N_296,http://www.jornada.unam.mx/2015/08/01/sociedad/030n2soc,01/08/2015,1,sociedad,Sábado,Web,,manifestación | protesta | lanzamiento_proyectiles | movilización | marcha | mitin | en_demanda,Maestros apoyaron las movilizaciones contra el seguro universal en los estados. ,Chihuahua | Jalisco | Morelos | Nayarit | Sinaloa | Zacatecas | ,"Juan Carlos G. Partida, Myriam Navarro, Rubicela Morelos, Irene Sánchez, Rubén Villalpando Miroslava Breach, Javier Santos y Alfredo Valadez. ",,"Sábado 1º de agosto de 2015, p. 30. ",0,0,0,0,0,0,0
N_297,http://www.jornada.unam.mx/2015/08/15/politica/007n1pol,15/08/2015,1,politica,Sábado,Web,,mitin | movilización | paro de labores | marcha,"Mientras arma estrategia nacional, la CNTE llama a mentores a no evaluarse. ",Guerrero | Estado de México | Oaxaca | ,Laura Poy. ,,"Sábado 15 de agosto de 2015, p. 7. ",0,1,0,0,1,0,0
N_298,http://www.jornada.unam.mx/2015/08/16/politica/004n3pol,16/08/2015,1,politica,Domingo,Web,,protesta | marcha,Protestan en Toluca contra la privatización educativa. ,Estado de México | ,Silvia Chávez González. ,,"Domingo 16 de agosto de 2015, p. 4. ",0,1,0,0,0,0,1
N_299,http://www.jornada.unam.mx/2015/08/19/politica/014n3pol,19/08/2015,1,politica,Miércoles,Web,,manifestación,Rechazan la militarización de Oaxaca. ,Oaxaca | ,Jorge A. Pérez Alfonso. ,,"Miércoles 19 de agosto de 2015, p. 14. ",0,0,0,0,0,0,0
N_300,http://www.jornada.unam.mx/2015/08/25/politica/007n1pol,25/08/2015,1,politica,Martes,Web,,movilización | paro de labores | toma_de_edificios/casetas | marcha,Miles de maestros de varios estados se suman al paro nacional de la CNTE. ,Morelos | ,"Sergio Ocampo, Saúl Maldonado, Juan Carlos Partida, Mariana Chávez, Javier Santos, Javier Valdez, Rubicela Morelos, Irene Sánchez, Elio Henríquez y Vicente Juárez, corresponsales",http://www.jornada.com.mx//2015/08/25/fotos/007n1pol-1.jpg,"Martes 25 de agosto de 2015, p. 7. ",0,1,0,0,1,0,1
N_301,http://www.jornada.unam.mx/2015/08/28/economia/032n1eco,28/08/2015,1,economia,Viernes,Web,,mitin,Denuncian a Chedraui ante Profeco por faltas de sanidad. ,Ciudad de México | ,Julio Reyna Quiroz. ,,"Viernes 28 de agosto de 2015, p. 32. ",0,0,0,0,0,0,0
N_302,http://www.jornada.unam.mx/2015/08/31/politica/013n1pol,31/08/2015,1,politica,Lunes,Web,,mitin | manifestación | marcha,Exigen ONG que ley sobre desaparición de personas se apegue a estándares mundiales. ,Chihuahua | Ciudad de México | Coahuila | Hidalgo | Jalisco | Estado de México | Sinaloa | Veracruz | ,José Antonio Román. ,,"Lunes 31 de agosto de 2015, p. 13. ",0,0,1,0,0,0,0
N_303,http://www.jornada.unam.mx/2015/09/02/sociedad/039n2soc,02/09/2015,1,sociedad,Miércoles,Web,,protesta | toma_de_edificios/casetas | marcha,En cuatro estados maestros expresan su rechazo al Informe presidencial. ,Guerrero | Oaxaca | Sinaloa | Tamaulipas | ,"Jorge A. Pérez Alfonso, Javier Valdez Cárdenas, Sergio Ocampo, Héctor Briseño, Diana Manzo y Martín Sánchez. ",,"Miércoles 2 de septiembre de 2015, p. 39. ",1,1,1,0,0,0,1
N_304,http://www.jornada.unam.mx/2015/09/23/sociedad/039n1soc,23/09/2015,1,sociedad,Miércoles,Web,,plantón | manifestación | en_demanda,Inician lucha contra recortes al gasto del agro. ,Guerrero | ,Matilde Pérez U.. ,http://www.jornada.com.mx//2015/09/23/fotos/039n1soc-1.jpg,"Miércoles 23 de septiembre de 2015, p. 39. ",0,0,0,1,0,0,0
N_305,http://www.jornada.unam.mx/2015/09/24/sociedad/043n1soc,24/09/2015,1,sociedad,Jueves,Web,,manifestación | marcha,Piden parar acuerdo de cielos abiertos con EU. ,Ciudad de México | ,César Arellano García. ,,"Jueves 24 de septiembre de 2015, p. 43. ",0,0,0,0,0,0,0
N_306,http://www.jornada.unam.mx/2015/09/27/politica/004n1pol,27/09/2015,1,politica,Domingo,Web,"Ayotzinapa, la herida abierta. ",mitin | lanzamiento_proyectiles | manifestación | marcha,"No nos detuvo nada, ni la lluvia : padre de normalista. ",Ciudad de México | Michoacán | Sonora | ,Blanche Petrich. ,http://www.jornada.com.mx//2015/09/27/fotos/004n1pol-1.jpg,"Domingo 27 de septiembre de 2015, p. 4. ",1,0,1,0,0,1,0
N_307,http://www.jornada.unam.mx/2015/09/27/politica/005n1pol,27/09/2015,4,politica,Domingo,Web,"Ayotzinapa, la herida abierta. ",movilización | lanzamiento_proyectiles | bloqueo | manifestación | marcha,Se movilizan en varios estados al cumplirse un año de la tragedia. ,Aguascalientes | Chiapas | Chihuahua | Coahuila | Colima | Durango | Guerrero | Hidalgo | Jalisco | Michoacán | Morelos | Nayarit | Oaxaca | Sinaloa | Veracruz | Yucatán | ,De los corresponsales. ,,"Domingo 27 de septiembre de 2015, p. 5. ",1,0,0,1,0,1,0
N_308,http://www.jornada.unam.mx/2015/09/28/politica/004n1pol,28/09/2015,1,politica,Lunes,Web,,manifestación | en_demanda | marcha,Unas 5 mil personas demandan en Iguala justicia y verdad en el caso Ayotzinapa. ,Guerrero | ,Sergio Ocampo Arista. ,http://www.jornada.com.mx//2015/09/28/fotos/004n1pol-1.jpg,"Lunes 28 de septiembre de 2015, p. 4. ",1,0,0,1,0,1,0
N_309,http://www.jornada.unam.mx/2015/10/03/politica/002n1pol,03/10/2015,1,politica,Sábado,Web,47 años de indignación. ,manifestación | lanzamiento_proyectiles | movilización | marcha | mitin | en_demanda | huelga,Embozados rompen la marcha pacífica del 2 de octubre. ,Ciudad de México | Estado de México | ,Laura Poy y Arturo Sánchez. ,http://www.jornada.com.mx//2015/10/03/fotos/002n1pol-1.jpg,"Sábado 3 de octubre de 2015, p. 2. ",1,0,0,0,0,1,0
N_310,http://www.jornada.unam.mx/2015/10/03/politica/004n1pol,03/10/2015,1,politica,Sábado,Web,47 años de indignación. ,mitin | lanzamiento_proyectiles | manifestación | marcha,Miles repudian en varios estados la masacre del 68 y el caso Iguala. ,Ciudad de México | ,De los corresponsales. ,http://www.jornada.com.mx//2015/10/03/fotos/004n1pol-2.jpg,"Sábado 3 de octubre de 2015, p. 4. ",1,0,0,0,0,1,0
N_311,http://www.jornada.unam.mx/2015/10/13/politica/003n1pol,13/10/2015,1,politica,Martes,Web,,movilización | mitin | manifestación | marcha,La movilización de la CNTE en el DF terminó ante una SEP vacía. ,Chiapas | Guerrero | Estado de México | Michoacán | Oaxaca | ,José Antonio Román y César Arellano. ,http://www.jornada.com.mx//2015/10/13/fotos/003n1pol-1.jpg,"Martes 13 de octubre de 2015, p. 3. ",1,1,0,0,1,0,1
N_312,http://www.jornada.unam.mx/2015/10/13/politica/006n1pol,13/10/2015,1,politica,Martes,Web,,mitin | movilización | en_demanda,Exigen recursos para planteles de educación básica de Iztapalapa. ,,César Arellano y José Antonio Román. ,http://www.jornada.com.mx//2015/10/13/fotos/006n1pol-1.jpg,"Martes 13 de octubre de 2015, p. 6. ",0,0,0,0,0,0,0
N_313,http://www.jornada.unam.mx/2015/10/19/politica/018n1pol,19/10/2015,1,politica,Lunes,Web,,lanzamiento_proyectiles | manifestación | bloqueo,Enfrentamiento entre maestros del SNTE y policías en Chiapas. ,Chiapas | ,Elio Henríquez. ,,"Lunes 19 de octubre de 2015, p. 18. ",0,0,0,0,0,0,0
N_314,http://www.jornada.unam.mx/2015/10/27/estados/027n1est,27/10/2015,1,estados,Martes,Web,,toma_de_edificios/casetas | bloqueo | manifestación | movilización | marcha | en_demanda | caravana,Campesinos cierran puente internacional. ,Chihuahua | Coahuila | Guerrero | Jalisco | Zacatecas | Ciudad de México | ,"M. Breach, R. Villalpando y J. G. Partida. ",http://www.jornada.com.mx//2015/10/27/fotos/027n1est-1.jpg,"Martes 27 de octubre de 2015, p. 27. ",1,0,0,1,0,0,0
N_315,http://www.jornada.unam.mx/2015/10/27/politica/005n1pol,27/10/2015,1,politica,Martes,Web,,mitin | manifestación | marcha,Insisten padres de los 43 en que el GIEI entreviste a militares. ,Chiapas | Guerrero | Oaxaca | ,José Antonio Román. ,http://www.jornada.com.mx//2015/10/27/fotos/005n1pol-1.jpg,"Martes 27 de octubre de 2015, p. 5. ",1,0,0,0,0,1,0
N_316,http://www.jornada.unam.mx/2015/10/28/estados/031n2est,28/10/2015,1,estados,Miércoles,Web,,mitin | lanzamiento_proyectiles | motin | manifestación | marcha,Enfrentamiento entre manifestantes y antomotines. ,Guerrero | ,Sergio Ocampo Arista. ,,"Miércoles 28 de octubre de 2015, p. 31. ",1,0,0,0,0,0,0
N_317,http://www.jornada.unam.mx/2015/11/12/estados/036n1est,12/11/2015,1,estados,Jueves,Web,,protesta | marcha,Protestan maestros por violencia en Acapulco. ,Guerrero | ,Héctor Briseño. ,,"Jueves 12 de noviembre de 2015, p. 36. ",0,1,0,0,0,0,0
N_318,http://www.jornada.unam.mx/2015/11/12/politica/004n2pol,12/11/2015,3,politica,Jueves,Web,,en_demanda | bloqueo,Movilizaciones en varias ciudades de Chihuahua. ,Chihuahua | ,"Miroslava Breach, Rubén Villalpando y Rubicela Morelos. ",,"Jueves 12 de noviembre de 2015, p. 4. ",0,0,0,1,0,0,0
N_319,http://www.jornada.unam.mx/2015/11/12/politica/005n1pol,12/11/2015,1,politica,Jueves,Web,,plantón | lanzamiento_proyectiles | toma_de_edificios/casetas | marcha,"Chocan normalistas de Ayotzinapa y policías; 20 heridos y 10 detenidos, saldo. ",Chiapas | Guerrero | Michoacán | Oaxaca | Ciudad de México | ,De los corresponsales. ,http://www.jornada.com.mx//2015/11/12/fotos/005n1pol-1.jpg,"Jueves 12 de noviembre de 2015, p. 5. ",1,1,0,0,1,1,1
N_320,http://www.jornada.unam.mx/2015/11/14/politica/014n3pol,14/11/2015,1,politica,Sábado,Web,,plantón | manifestación | marcha,Protestas magisteriales en cuatro estados. ,Chiapas | Guerrero | Hidalgo | Oaxaca | ,"Héctor Briseño, Diana Manzo, Elio Henríquez y Ricardo Montoya. ",,"Sábado 14 de noviembre de 2015, p. 14. ",0,1,0,0,1,0,1
N_321,http://www.jornada.unam.mx/2015/11/14/politica/017n1pol,14/11/2015,1,politica,Sábado,Web,,en_demanda | manifestación | marcha,Marchan de Tixtla a Chilpancingo en rechazo a agresión a normalistas. ,Guerrero | ,Sergio Ocampo Arista y Diana Manzo. ,,"Sábado 14 de noviembre de 2015, p. 17. ",1,0,1,1,0,1,0
N_322,http://www.jornada.unam.mx/2015/11/15/politica/011n1pol,15/11/2015,1,politica,Domingo,Web,,protesta | lanzamiento_proyectiles | mitin | bloqueo,Agreden policías a maestros de cuatro entidades que impugnaban la evaluación. ,Baja California | Chiapas | Chihuahua | Coahuila | Colima | Durango | Guerrero | Hidalgo | Jalisco | Michoacán | Morelos | Nayarit | Oaxaca | Quintana Roo | Sinaloa | Tamaulipas | Tlaxcala | Yucatán | Zacatecas | ,De los corresponsales. ,,"Domingo 15 de noviembre de 2015, p. 11. ",0,1,0,0,1,0,0
N_323,http://www.jornada.unam.mx/2015/11/22/politica/003n1pol,22/11/2015,1,politica,Domingo,Web,,movilización | lanzamiento_proyectiles | manifestación | marcha,Protestas en 17 estados contra la punitiva evaluación docente. ,Veracruz | ,De los corresponsales. ,http://www.jornada.com.mx//2015/11/22/fotos/003n1pol-1.jpg,"Domingo 22 de noviembre de 2015, p. 3. ",0,1,0,0,1,0,0
N_324,http://www.jornada.unam.mx/2015/11/25/politica/018n1pol,25/11/2015,1,politica,Miércoles,Web,,protesta | movilización | mitin | huelga,Trabajadores del instituto del agua protestan por fallo de la JFCA que invalida su huelga. ,,Patricia Muñoz Ríos. ,,"Miércoles 25 de noviembre de 2015, p. 18. ",0,0,0,0,0,0,0
N_325,http://www.jornada.unam.mx/2015/11/26/sociedad/047n2soc,26/11/2015,1,sociedad,Jueves,Web,,manifestación | marcha,Es general la violencia contra niñas y mujeres en México: AI. ,Ciudad de México | Guanajuato | Morelos | ,José A. Román y Alma E. Muñoz. ,http://www.jornada.com.mx//2015/11/26/fotos/047n2soc-1.jpg,"Jueves 26 de noviembre de 2015, p. 47. ",0,0,0,0,0,0,0
N_326,http://www.jornada.unam.mx/2015/11/27/politica/011n1pol,27/11/2015,1,politica,Viernes,Web,,plantón | mitin | manifestación | marcha,Marchan en tres estados para exigir la presentación con vida de los normalistas. ,Ciudad de México | Guerrero | Michoacán | Morelos | ,"Sergio Ocampo, Rubicela Morelos y Ernesto Martínez. ",,"Viernes 27 de noviembre de 2015, p. 11. ",1,0,1,0,0,0,0
N_327,http://www.jornada.unam.mx/2015/11/29/politica/004n2pol,29/11/2015,1,politica,Domingo,Web,Evaluación desairada. ,protesta | boicot | bloqueo,Maestros bloquean carreteras en 24 puntos de Chiapas. ,Chiapas | ,"Elio Henríquez, Rubén Villalpando, Miroslava Breach, Erick Muñiz, Javier Santos, René Ramón, Rubicela Morelos y Luz María Rivera. ",,"Domingo 29 de noviembre de 2015, p. 4. ",0,1,0,0,1,0,0
N_328,http://www.jornada.unam.mx/2015/11/30/cultura/a11n1cul,30/11/2015,1,cultura,Lunes,Web,,manifestación | toma_de_edificios/casetas,Toman el MNA en rechazo a la creación de la Secretaría de Cultura. ,Chiapas | Guerrero | Jalisco | Morelos | Puebla | Veracruz | Ciudad de México | ,Carlos Paul. ,,"Lunes 30 de noviembre de 2015, p. a11. ",0,0,0,0,0,0,0
N_329,http://www.jornada.unam.mx/2015/12/04/politica/003n2pol,04/12/2015,1,politica,Viernes,Web,,bloqueo | boicot | manifestación | marcha,"Sabemos quiénes boicotearon y serán cesados, afirma González de la Vega. ",Guerrero | ,Héctor Briseño. ,,"Viernes 4 de diciembre de 2015, p. 3. ",1,0,0,0,0,0,0
