Id,C1x1FechaPeriodico,fuente,num_reportajes,C1x2FechaEvento,C1x3EPLargo[Si],id_EPLargo,Duración (en días),dias_cobertura,C1x3x1EPLargoFInicio,C1x3x2EPLargoFTermin,Numero de Actores,Numero de Campos,C3x1CMS 1. Afectados y damnificados,C3x1CMS 2. Campesinos,C3x1CMS 3. Justicia,C3x1CMS 4. Democracia electoral,C3x1CMS 5. Consumo,C3x1CMS 6. Contra_la_Privatización,C3x1CMS 7. Derechos_humanos,C3x1CMS 9. Desempleo,C3x1CMS 11. Ecologista,C3x1CMS 14. Sindicalismo privado,C3x1CMS 15. Sindicalismo público,C3x1CMS 16. Estudiantil,C3x1CMS 17. Religioso,C3x1CMS 18. Indígenista,C3x1CMS 19. Jubilados,C3x1CMS 20. LGBTTI,C3x1CMS 21. Feminismo,C3x1CMS 23. Obreros_sindicalizados,C3x1CMS 26. Pobladores_urbanos,C3x1CMS 24. Opositores_a_reformas_estructurales,C3x1CMS 25. Convergencia_de_OMS,C3x1CMS 27. Trabajadores_asalariados,Numero de Demandas,Ayotzinapa,Reforma educativa,C6x1LugarEstado,C6x2Municipio,C6x3Lugar,Geolocalización,exactitud,C7LugarAgravio[Local],C7x1AgravioNOlocal,C7x1x1NolocalEstado,C8AlcanceT,C9TipoRepertorio,Numero de Repertorios,C9x1RPp 1. Acciones artísticas y simbólicas,C9x1RPp 2. Acciones dramáticas en tono de comedia,C9x1RPp 3. Acciones dramáticas en tono de tragedia,C9x1RPp 4. Bloqueo,C9x1RPp 5. Boicot,C9x1RPp 6. Brigadeo,C9x1RPp 7. Cadena Humana,C9x1RPp 8. Campamento,C9x1RPp 9. Caravana,C9x1RPp 10. Ciberactivismo,C9x1RPp 11. Cierre de negocios,C9x1RPp 12. Desnudos,C9x1RPp 13. Desobediencia civil,C9x1RPp 14. Hackeo,C9x1RPp 16. Huelga de hambre,C9x1RPp 15. Huelga,C9x1RPp 18. Marcha,C9x1RPp 19. Marcha conmemorativa,C9x1RPp 20. Mitin,C9x1RPp 21. Paro de labores,C9x1RPp 22. Plantón,C9x1RPp 17. Indeterminado,C9x1RPp 23. Retención pacífica devehículos,C9x1RPp 24. Rodada,C9x1RPp 25. Toma de casetas,C9x1RPp 26. Toma de instalaciones,C9x1RPp 27. Otro,C9x2RPv 1. Agresiones contra civiles,C9x2RPv 2. Agresiones contra uniformados,C9x2RPv 3. Ataques a civiles,C9x2RPv 4. Ataques a uniformados,C9x2RPv 5. Autoagresiones,C9x2RPv 6. Destrucción de bienes de los partidos políticos,C9x2RPv 7. Destrucción de bienes privados,C9x2RPv 8. Destrucción de bienes públicos,C9x2RPv 9. Destrucción de infraestructura,C9x2RPv 10. Disparos contra civiles,C9x2RPv 11. Disparos contra uniformados,C9x2RPv 12. Exhibición de armas blancas,C9x2RPv 13. Exhibición de armas de fuego,C9x2RPv 15. Petardos y molotov contra civiles,C9x2RPv 16. Petardos y molotov contra uniformados,C9x2RPv 17. Proyectiles contra civiles,C9x2RPv 18. Proyectiles contra uniformados,C9x2RPv 19. Motines,C9x2RPv 14. Indeterminado,C9x2RPv 20. Retención de civiles,C9x2RPv 21. Retención de funcionarios,C9x2RPv 22. Retención de uniformados,C9x2RPv 23. Retención violenta de vehículos,C9x2RPv 24. Toma u ocupación violenta,C9x2RPv 25. Otro,C10 Se abrió interlocución,C10 Se atendieron demandas,C10 Se atendieron demandas parcialmente,C10 Intervino fuerza pública,C10 Violencia de no uniformados,C10 Bloqueos,C10 Encapsulamientos,C10 Desalojos (con o sin violencia),C10 Agresiones de parte de uniformados,C10x1x1TipoViolUnif,C10x1x2 Gas lacrimógeno y/o pimienta,C10x1x2 Balas de goma,C10x1x2 Disparos,C10x1x2 Toletazos,C10x1x2 Otros,C10x1x3 ¿Hubo Protestantes detenidos?,C10x1x3 ¿Hubo Uniformados detenidos?,C10x1x3 ¿Hubo Transeúntes detenidos?,C10x1x3 ¿Hubo Protestantes retenidos contra su voluntad?,C10x1x3 ¿Hubo Uniformados retenidos contra su voluntad?,C10x1x3 ¿Hubo Transeúntes retenidos contra su voluntad?,C10x1x3 ¿Hubo Protestantes heridos?,C10x1x3 ¿Hubo Uniformados heridos?,C10x1x3 ¿Hubo Transeúntes heridos?,C10x1x3 ¿Hubo Protestantes muertos?,C10x1x3 ¿Hubo Uniformados muertos?,C10x1x3 ¿Hubo Transeúntes muertos?,C10x1x4DestruccionB[BPub],C10x1x4DestruccionB[BPri]
C-150,03/10/2013,http://www.jornada.unam.mx/2013/10/03/politica/003n1pol | http://www.jornada.unam.mx/2013/10/03/politica/003n2pol | http://www.jornada.unam.mx/2013/10/03/politica/005n1pol,3,02/10/2013,No,,1,1,,,5,4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Ciudad de México,Cuauhtémoc,Ángel de la Independencia,"19.4323872,-99.1335062,19z",sí,Sí,,,Nacional,Pacífico y Violento,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,1,1,1,0,1,Proporcional,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
C-151,04/10/2013,http://www.jornada.unam.mx/2013/10/04/politica/010n2pol,1,03/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,Terminal de Almacenamiento y Reparto de Petróleos Mexicanos y caseta de la carretera que comunica San Cristóbal de las Casas,"16.766325,-93.1949069,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-152,04/10/2013,http://www.jornada.unam.mx/2013/10/04/politica/010n2pol,1,03/10/2013,No,,1,1,,,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Yucatán,Mérida,Sede del Poder Judicial,"20.9786997,-89.6447507,21z",sí,No,Asuntos nacionales,,Nacional,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-153,05/10/2013,http://www.jornada.unam.mx/2013/10/05/politica/007n2pol,1,04/10/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chiapas,Tuxtla Gutiérrez,Carretera San Cristóbal - Tuxtla Gtz,"16.7395477,-93.0699073,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-154,10/10/2013,http://www.jornada.unam.mx/2013/10/10/politica/008n1pol,1,09/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,"instalaciones del Sistema Chiapaneco de Radio, Televisión y Cinematografía","16.773058,-93.1302663,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-155,11/10/2013,http://www.jornada.unam.mx/2013/10/11/politica/008n1pol,1,10/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,"instalaciones de Televisa y Tv Azteca Chiapas, estaciones de radio, Torre Chiapas y caseta de cobro rumbo a San Cristóbal de Las Casas","16.7548014,-93.0829551,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-156,17/10/2013,http://www.jornada.unam.mx/2013/10/17/politica/018n1pol,1,16/10/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,accesos a Tuxtla Gutiérrez y palacio de gobierno,"16.7759944,-93.1143033,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico y Violento,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-157,18/10/2013,http://www.jornada.unam.mx/2013/10/18/politica/010n2pol,1,17/10/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,entradas a Tuxtla Gutiérrez y carreteras en 10 puntos,"16.7395477,-93.0699073,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-158,18/10/2013,http://www.jornada.unam.mx/2013/10/18/politica/010n2pol,1,17/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Ocosingo,Carretera Ocosingo-Palenque,"17.2273084,-92.0739806,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-159,18/10/2013,http://www.jornada.unam.mx/2013/10/18/politica/010n2pol,1,17/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Pichucalco,Vías de comunicación con Reforma,"17.521356,-93.1188939,19z",sí,No,Asuntos nacionales,,Nacional,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-160,19/10/2013,http://www.jornada.unam.mx/2013/10/19/politica/013n1pol,1,18/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez, cuatro plazas comerciales y Torre Chiapas,"16.7548014,-93.0829551,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-161,22/10/2013,http://www.jornada.unam.mx/2013/10/22/politica/010n1pol,1,21/10/2013,No,,1,1,,,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Ciudad de México,Cuauhtémoc,Suprema Corte de Justicia de la Nación,"19.4311891,-99.1339101,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-162,22/10/2013,http://www.jornada.unam.mx/2013/10/22/politica/010n2pol,1,21/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Chiapa de Corzo,carretera de acceso al aeropuerto internacional Ángel Albino Corzo,"16.5642575,-93.011654,19z",sí,No,Asuntos nacionales,,Nacional,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-163,24/10/2013,http://www.jornada.unam.mx/2013/10/24/politica/017n1pol,1,23/10/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chiapas,Tuxtla Gutiérrez,Televisa y TV Azteca,"16.7643692,-93.1252635,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-164,24/10/2013,http://www.jornada.unam.mx/2013/10/24/politica/016n1pol,1,23/10/2013,No,,1,1,,,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Ciudad de México,Cuauhtémoc,Televisa y TV Azteca,"19.4263105,-99.1522596,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-165,25/10/2013,http://www.jornada.unam.mx/2013/10/25/politica/019n2pol,1,24/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,puentes Chiapas y Talisman,"17.1372107,-93.5960313,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-166,27/10/2013,http://www.jornada.unam.mx/2013/10/27/politica/018n1pol,1,26/10/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,palacio de gobierno y diversas plazas comerciales,"16.7759944,-93.1143033,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-167,28/10/2013,http://www.jornada.unam.mx/2013/10/28/politica/017n2pol,1,27/10/2013,No,,1,1,,,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Oaxaca,Santa Lucía del Camino,Calle Calicanto,"17.0646742,-96.6987739,17z",sí,Sí,,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-168,31/10/2013,http://www.jornada.unam.mx/2013/10/31/politica/013n3pol,1,30/10/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,Congreso,"16.752442,-93.1160658,21z",sí,No,Asuntos nacionales,,Nacional,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-169,09/11/2013,http://www.jornada.unam.mx/2013/11/09/politica/012n1pol,1,08/11/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chiapas,Tuxtla Gutiérrez,Parque de la Marimba,"16.7553555,-93.1255509,17z",sí,No,Asuntos nacionales,,Nacional,Pacífico,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-170,11/11/2013,http://www.jornada.unam.mx/2013/11/11/politica/007n3pol,1,10/11/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,SEGOB,"19.4294723,-99.1629755,19z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-171,13/11/2013,http://www.jornada.unam.mx/2013/11/13/opinion/009n1pol,1,12/11/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Chiapas,Tuxtla Gutiérrez,centro,"16.7547256,-93.1155358,21z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-172,18/11/2013,http://www.jornada.unam.mx/2013/11/18/politica/016n1pol,1,17/11/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,San Cristóbal de las Casas,,"16.7313249,-92.6599091,14z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-173,19/11/2013,http://www.jornada.unam.mx/2013/11/19/estados/031n1est,1,18/11/2013,No,,1,1,,,4,4,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Puebla,Puebla,Casa Aguayo,"19.0455016,-98.1900858,17z",sí,Sí,,,Local,Pacífico,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-174,21/11/2013,http://www.jornada.unam.mx/2013/11/21/politica/016n1pol,1,20/11/2013,No,,1,1,,,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Ciudad de México,Cuauhtémoc,Ángel de la Independencia,"19.4323872,-99.1335062,19z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-175,22/11/2013,http://www.jornada.unam.mx/2013/11/22/politica/020n1pol,1,21/11/2013,No,,1,1,,,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,Ciudad de México,Cuauhtémoc,Hemiciclo a Juarez.,"19.4351178,-99.146319,17z",sí,No,Asuntos nacionales,,Local,Pacífico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-176,23/11/2013,http://www.jornada.unam.mx/2013/11/23/politica/010n2pol,1,22/11/2013,Sí,L_06,90,16,28/08/2013,25/11/2013,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Chiapas,Tuxtla Gutiérrez,Palacio de Gobierno,"16.7758582,-93.1120885,21z",sí,No,Asuntos nacionales,,Local,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-177,02/12/2013,http://www.jornada.unam.mx/2013/12/02/politica/012n3pol,1,01/12/2013,No,,1,1,,,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,Oaxaca,Oaxaca de Juárez,,"17.0813771,-96.770751,13z",municipal,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-178,02/12/2013,http://www.jornada.unam.mx/2013/12/02/politica/002n1pol | http://www.jornada.unam.mx/2013/12/02/politica/012n2pol,2,01/12/2013,No,,1,1,,,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,Ciudad de México,Cuauhtémoc,Zócalo,"19.4323872,-99.1335062,19z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,1,Proporcional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-179,03/12/2013,http://www.jornada.unam.mx/2013/12/03/politica/014n1pol,1,02/12/2013,No,,1,1,,,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1,Ciudad de México,Cuauhtémoc,SEGOB,"19.4294723,-99.1629755,19z",sí,No,Asuntos de otro estado/municipio,Veracruz,Local,Pacífico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-180,06/12/2013,http://www.jornada.unam.mx/2013/12/06/politica/016n2pol,1,05/12/2013,No,,1,1,,,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Ciudad de México,Cuauhtémoc,Senado de la República,"19.4326011,-99.1598017,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-181,06/12/2013,http://www.jornada.unam.mx/2013/12/06/sociedad/046n3soc,1,05/12/2013,No,,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,Aguascalientes,Calvillo,Palacio Municipal,"21.8468978,-102.7208376,17z",sí,No,Asuntos nacionales,,Local,Pacífico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
